playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
vogelot01,1923,1,CHN,NL,41,81,10,17,0,1,1,6,2,3,7,11,,3,1,,
waderi01,1923,1,WS1,AL,33,69,8,16,2,2,2,14,0,0,5,10,,0,3,,
walberu01,1923,1,NY1,NL,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
walberu01,1923,2,PHA,AL,26,41,1,13,2,1,0,3,0,0,1,18,,0,3,,
walkecu01,1923,1,PHI,NL,140,527,66,148,26,5,5,66,12,12,45,31,,0,8,,
walkesp01,1923,1,SLN,NL,2,7,1,2,0,0,0,0,0,0,0,1,,0,0,,
walketi01,1923,1,PHA,AL,52,109,12,30,5,2,2,16,1,2,14,11,,2,4,,
waltero01,1923,1,BOS,AL,40,104,9,26,4,0,0,5,0,2,2,6,,0,11,,
wambsbi01,1923,1,CLE,AL,101,345,59,100,20,4,1,59,10,9,43,15,,3,27,,
wardaa01,1923,1,NYA,AL,152,567,79,161,26,11,10,82,8,8,56,65,,3,14,,
warmocy01,1923,1,WS1,AL,21,36,3,8,2,1,0,0,0,0,3,10,,1,2,,
watsomu01,1923,1,BSN,NL,11,8,1,2,0,0,0,0,0,0,0,2,,0,1,,
watsomu01,1923,2,NY1,NL,17,46,3,8,3,0,0,4,0,0,0,13,,0,1,,
weinele01,1923,1,PHI,NL,39,59,5,19,4,0,0,8,0,1,1,4,,0,0,,
weisbu01,1923,1,CHN,NL,22,26,2,6,1,0,0,2,0,1,5,8,,0,0,,
welchfr01,1923,1,PHA,AL,125,421,56,125,19,9,4,55,1,4,48,40,,4,17,,
wellsed01,1923,1,DET,AL,7,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
whalebi01,1923,1,SLA,AL,23,50,5,12,2,1,0,1,0,0,4,2,,1,1,,
wheatza01,1923,1,BRO,NL,98,349,63,131,13,5,8,65,3,3,23,12,,2,4,,
wheelri01,1923,1,CHN,NL,3,9,0,1,0,0,0,2,0,0,0,0,,0,0,,
whiteea01,1923,1,DET,AL,8,11,2,4,0,0,0,0,1,0,1,3,,0,1,,
wiginfr01,1923,1,SLN,NL,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
willicy01,1923,1,PHI,NL,136,535,98,157,22,3,41,114,11,10,59,57,,7,3,,
willike01,1923,1,SLA,AL,147,555,106,198,37,12,29,91,18,17,79,32,,2,10,,
wilsoha01,1923,1,NY1,NL,3,10,0,2,0,0,0,0,0,0,0,1,,0,0,,
wilsoji01,1923,1,PHI,NL,85,252,27,66,9,0,1,25,4,2,4,17,,1,9,,
wingfte01,1923,1,WS1,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wingoiv01,1923,1,CIN,NL,61,171,10,45,9,2,1,24,1,1,9,11,,1,2,,
winnge01,1923,1,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winteje01,1923,1,PHI,NL,21,25,1,4,1,0,0,1,1,0,0,3,,2,1,,
wirtske01,1923,1,CHN,NL,5,5,2,1,0,0,0,1,0,0,2,0,,0,0,,
wittwh01,1923,1,NYA,AL,146,596,113,187,18,10,6,56,2,7,67,42,,3,19,,
woehran01,1923,1,PHI,NL,13,41,3,14,2,0,0,3,0,0,1,1,,0,1,,
wolfech01,1923,1,PHA,AL,3,3,0,1,0,0,0,0,0,0,0,2,,0,0,,
woodala01,1923,1,DET,AL,71,148,20,41,12,2,1,19,2,1,22,9,,0,5,,
wooddo01,1923,1,PHA,AL,3,3,0,1,0,0,0,0,0,0,0,0,,0,0,,
woodwfr01,1923,1,CHA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighra02,1923,1,SLA,AL,20,27,4,6,0,1,0,0,0,0,1,8,,0,3,,
wrighru01,1923,1,PHI,NL,119,392,59,107,21,7,7,57,5,2,21,19,,3,7,,
youngro01,1923,1,NY1,NL,152,596,121,200,33,12,3,87,13,19,73,36,,5,14,,
zachato01,1923,1,WS1,AL,35,78,6,15,1,2,0,9,0,0,3,23,,0,4,,
zahnipa01,1923,1,WS1,AL,33,52,6,5,1,1,0,1,0,0,8,27,,1,3,,
