cx,cy,nameascii,adm0name,adm0_a3
178.8849,131.0962,Linares,Mexico,MEX
176.4841,133.7638,Matehuala,Mexico,MEX
180.7078,137.4985,Tamuin,Mexico,MEX
180.6412,139.0767,Tamazunchale,Mexico,MEX
178.5515,135.231,Tula,Mexico,MEX
182.2195,135.4087,Aldama,Mexico,MEX
182.0194,131.1183,San Fernando,Mexico,MEX
169.3038,144.3008,Tecoman,Mexico,MEX
166.2694,140.3957,Puerto Vallarta,Mexico,MEX
172.2381,141.2776,La Barca,Mexico,MEX
170.2374,142.5446,Ciudad Guzman,Mexico,MEX
173.6387,138.8544,Lagos de Moreno,Mexico,MEX
175.2848,142.4935,Morelia,Mexico,MEX
173.0385,146.4386,Lazaro Cardenas,Mexico,MEX
172.8606,141.9445,Zamora,Mexico,MEX
170.9267,144.612,Coalcoman,Mexico,MEX
173.3274,143.1894,Uruapan,Mexico,MEX
166.2139,137.6095,Tuxpan,Mexico,MEX
167.0808,138.5543,Tepic,Mexico,MEX
167.0363,139.1656,Compostela,Mexico,MEX
165.7915,136.5647,Tecuala,Mexico,MEX
196.1033,144.8938,Ciudad del Carmen,Mexico,MEX
198.5585,143.3448,Champoton,Mexico,MEX
188.5995,150.4215,Salina Cruz,Mexico,MEX
184.4516,151.1059,Puerto Escondido,Mexico,MEX
185.7763,151.3922,Pochutla,Mexico,MEX
185.9319,148.7543,Mitla,Mexico,MEX
183.0864,147.9688,Tlaxiaco,Mexico,MEX
182.8419,146.7684,Huajuapan de Leon,Mexico,MEX
183.7534,145.3457,Tehuacan,Mexico,MEX
183.7978,142.3,Teziutlan,Mexico,MEX
194.2682,145.0567,Frontera,Mexico,MEX
196.9803,147.502,Tenosique,Mexico,MEX
175.2614,140.6328,Salamanca,Mexico,MEX
175.0837,139.6325,Guanajuato,Mexico,MEX
178.7739,145.0789,Taxco,Mexico,MEX
179.663,148.7913,Ayutla,Mexico,MEX
176.4841,145.6346,Ciudad Altamirano,Mexico,MEX
175.1058,147.413,Petatlan,Mexico,MEX
180.7522,141.522,Pachuca,Mexico,MEX
178.6583,143.3851,Toluca,Mexico,MEX
179.9076,142.3223,Zumpango,Mexico,MEX
190.0889,146.3903,Minatitlan,Mexico,MEX
190.3334,146.0792,Coatzacoalcos,Mexico,MEX
183.5533,140.6772,Poza Rica de Hidalgo,Mexico,MEX
184.7759,144.3008,Cordoba,Mexico,MEX
188.3772,145.3012,Santiago Tuxtla,Mexico,MEX
183.6867,139.7658,Tuxpam,Mexico,MEX
181.9527,137.3205,Panuco,Mexico,MEX
193.001,151.4811,Pijijiapan,Mexico,MEX
207.4696,139.2146,Isla Mujeres,Mexico,MEX
204.494,142.8336,Felipe Carrillo Puerto,Mexico,MEX
204.2717,139.3879,Tizimin,Mexico,MEX
204.1605,140.4105,Valladolid,Mexico,MEX
202.3375,139.8325,Izamal,Mexico,MEX
201.2039,141.0108,Ticul,Mexico,MEX
372.4792,135.8312,Zouirat,Mauritania,MRT
387.3808,129.9402,Chegga,Mauritania,MRT
370.2192,148.569,Magta Lajar,Mauritania,MRT
368.5075,149.4804,Bogue,Mauritania,MRT
367.5514,147.3463,Boutilimit,Mauritania,MRT
373.1461,152.6446,Selibaby,Mauritania,MRT
382.2678,158.0167,Kati,Mali,MLI
383.6683,156.2384,Banamba,Mali,MLI
381.4675,159.8173,Kangaba,Mali,MLI
378.9112,152.5036,Nioro du Sahel,Mali,MLI
376.1767,155.6826,Bafoulabe,Mali,MLI
374.8728,158.3133,Satadougou,Mali,MLI
376.74,152.7186,Yelimane,Mali,MLI
379.1483,157.3498,Kita,Mali,MLI
388.0699,158.817,Koutiala,Mali,MLI
387.603,161.1956,Sikasso,Mali,MLI
383.5795,160.9733,Bougouni,Mali,MLI
382.0753,150.2362,Timbedra,Mauritania,MRT
384.1129,149.4211,Nema,Mauritania,MRT
386.7362,155.9717,Markala,Mali,MLI
386.5953,153.6078,Sokolo,Mali,MLI
389.3369,156.7941,San,Mali,MLI
427.3282,162.7517,Biu,Nigeria,NGA
430.6627,160.7511,Bama,Nigeria,NGA
416.5688,175.0228,Aba,Nigeria,NGA
417.0356,176.2009,Opobo,Nigeria,NGA
415.8648,173.5037,Orlu,Nigeria,NGA
418.3027,170.3767,Oturkpo,Nigeria,NGA
418.7474,175.334,Calabar,Nigeria,NGA
421.9708,168.865,Wukari,Nigeria,NGA
425.4831,166.5754,Jalingo,Nigeria,NGA
412.3894,163.2409,Kontagora,Nigeria,NGA
413.59,166.1752,Bida,Nigeria,NGA
407.6768,170.4433,Abeokuta,Nigeria,NGA
408.9439,171.1991,Ijebu Ode,Nigeria,NGA
411.7893,170.2433,Akure,Nigeria,NGA
413.0342,169.6208,Ikare,Nigeria,NGA
412.6563,170.3544,Owo,Nigeria,NGA
410.9891,170.599,Ondo,Nigeria,NGA
411.8338,169.3986,Ado Ekiti,Nigeria,NGA
410.3667,169.7319,Ife,Nigeria,NGA
410.3667,169.0874,Oshogbo,Nigeria,NGA
408.9661,168.9094,Oyo,Nigeria,NGA
415.9464,172.5551,Awka,Nigeria,NGA
415.3017,172.7108,Onitsha,Nigeria,NGA
422.8822,160.3953,Azare,Nigeria,NGA
422.1041,163.441,Bauchi,Nigeria,NGA
425.0606,163.4853,Gombe,Nigeria,NGA
425.1564,164.0293,Kumo,Nigeria,NGA
412.8564,173.2665,Sapele,Nigeria,NGA
416.643,171.0955,Nsukka,Nigeria,NGA
415.2127,169.0207,Lokoja,Nigeria,NGA
415.2127,170.5545,Idah,Nigeria,NGA
419.1698,167.4867,Lafia,Nigeria,NGA
417.7328,166.6895,Keffi,Nigeria,NGA
416.5021,160.7511,Funtua,Nigeria,NGA
417.1246,157.4832,Katsina,Nigeria,NGA
415.0349,159.3061,Gusau,Nigeria,NGA
423.4601,157.7278,Nguru,Nigeria,NGA
424.7717,157.7498,Gashua,Nigeria,NGA
424.8606,160.3287,Potiskum,Nigeria,NGA
409.5662,158.6836,Birnin Kebbi,Nigeria,NGA
410.271,160.9671,Koko,Nigeria,NGA
429.7291,163.5299,Mubi,Nigeria,NGA
426.9948,165.3304,Numan,Nigeria,NGA
423.475,119.2975,Dirj,Libya,LBY
424.6161,115.4905,Nalut,Libya,LBY
447.6676,95.1309,Bitola,Macedonia,MKD
439.3176,122.8932,Zillah,Libya,LBY
431.9298,113.7566,Al Khums,Libya,LBY
432.3985,132.1855,Tajarhi,Libya,LBY
433.6489,125.1905,Umm al Abid,Libya,LBY
428.5063,113.5344,Az Zawiyah,Libya,LBY
429.1732,114.846,Gharyan,Libya,LBY
429.0918,116.4836,Mizdah,Libya,LBY
431.3296,115.7352,Bani Walid,Libya,LBY
446.5349,114.1122,Al Marj,Libya,LBY
448.2912,113.5344,Al Bayda,Libya,LBY
448.8295,113.3838,Shahhat,Libya,LBY
442.9115,119.0994,El Agheila,Libya,LBY
442.9485,121.3743,Maradah,Libya,LBY
444.7242,115.9792,Qaminis,Libya,LBY
440.8366,118.1804,As Sidr,Libya,LBY
454.7302,120.2257,Al Jaghbub,Libya,LBY
480.0449,111.1119,Zahle,Lebanon,LBN
449.9139,66.6883,Elk,Poland,POL
441.4221,65.1618,Gdynia,Poland,POL
438.0875,72.7421,Wroclaw,Poland,POL
432.53,67.6071,Szczecin,Poland,POL
434.6864,70.8749,Zielona Gora,Poland,POL
437.7984,69.8626,Poznan,Poland,POL
441.9111,67.4737,Grudziadz,Poland,POL
440.2661,68.2739,Bydgoszcz,Poland,POL
442.5113,74.6318,Katowice,Poland,POL
441.7333,74.4762,Gliwice,Poland,POL
446.1571,73.2313,Kielce,Poland,POL
451.7368,68.2074,Bialystok,Poland,POL
450.409,72.431,Lublin,Poland,POL
449.136,75.054,Rzeszow,Poland,POL
521.6793,55.1676,Kudymkar,Russia,RUS
526.8396,58.6831,Kungur,Russia,RUS
524.1496,57.2605,Krasnokamsk,Russia,RUS
528.7485,56.7743,Chusovoy,Russia,RUS
528.2498,55.4945,Gubakha,Russia,RUS
600.1892,77.5811,Olgiy,Mongolia,MNG
626.4208,143.5671,Xaignabouri,Laos,LAO
635.4646,152.7445,Pakxe,Laos,LAO
630.0144,143.3821,Xiangkhoang,Laos,LAO
627.2912,142.1575,Louangphrabang,Laos,LAO
633.2811,147.6558,Thakhek,Laos,LAO
647.5021,87.8068,Ulaan-Uul,Mongolia,MNG
681.1881,101.1383,Pyongsan,North Korea,PRK
678.8994,102.0265,Ongjin,North Korea,PRK
679.6936,101.7991,Haeju,North Korea,PRK
687.7099,95.3057,Kilchu,North Korea,PRK
687.5098,92.4824,Musan,North Korea,PRK
690.1159,92.244,Sonbong,North Korea,PRK
681.6695,95.2772,Kanggye,North Korea,PRK
683.9368,97.8339,Hungnam,North Korea,PRK
679.1062,96.0689,Taedong,North Korea,PRK
678.5864,98.1492,Chongju,North Korea,PRK
685.203,94.3447,Hyeson,North Korea,PRK
615.3796,77.5083,Hodrogo,Mongolia,MNG
441.8888,248.6487,Karasburg,Namibia,NAM
438.3543,245.2696,Bethanie,Namibia,NAM
436.7537,249.8267,Oranjemund,Namibia,NAM
440.1548,241.0905,Mariental,Namibia,NAM
438.1987,238.2005,Rehoboth,Namibia,NAM
436.1091,231.0646,Outjo,Namibia,NAM
430.9517,226.5076,Opuwo,Namibia,NAM
434.8642,235.2661,Usakos,Namibia,NAM
437.8208,235.2218,Okahandja,Namibia,NAM
437.2206,231.8427,Otjiwarongo,Namibia,NAM
435.5311,225.0402,Oshikango,Namibia,NAM
441.6221,225.5071,Cuangar,Namibia,NAM
454.1599,225.2627,Katima Mulilo,Namibia,NAM
447.8688,226.4185,Mucusso,Angola,AGO
371.348,125.3107,Dawra,Morocco,MAR
369.4451,127.3442,Lemsid,Morocco,MAR
375.5543,123.16,Tan Tan,Morocco,MAR
749.7605,58.4261,Utkholok,Russia,RUS
747.8177,69.7888,Bol'sheretsk,Russia,RUS
765.1852,53.0531,Il'pyrskiy,Russia,RUS
768.845,52.2424,Korf,Russia,RUS
367.9221,133.2672,Bir Anzarane,Morocco,MAR
619.196,178.3129,Binjai,Indonesia,IDN
620.9151,183.2738,Padangsidempuan,Indonesia,IDN
620.2333,181.877,Tarutung,Indonesia,IDN
620.5964,178.9575,Tebingtinggi,Indonesia,IDN
683.5208,184.8129,Tidore,Indonesia,IDN
623.3339,187.0349,Bukittinggi,Indonesia,IDN
624.2718,187.8421,Sawahlunto,Indonesia,IDN
623.4566,187.3604,Padangpanjang,Indonesia,IDN
686.8653,193.7594,Amahai,Indonesia,IDN
658.3986,205.4334,Mataram,Indonesia,IDN
658.7483,205.7508,Praya,Indonesia,IDN
672.8066,198.5205,Baubau,Indonesia,IDN
673.1927,188.4497,Luwuk,Indonesia,IDN
668.68,189.4501,Poso,Indonesia,IDN
702.6664,188.943,Biak,Indonesia,IDN
704.5371,196.4748,Timika,Indonesia,IDN
285.0557,177.668,Saint-Georges,France,FRA
386.1186,66.9427,Drogheda,Ireland,IRL
385.9654,66.3177,Dundalk,Ireland,IRL
380.1142,67.9361,Galway,Ireland,IRL
384.1079,69.3096,Kilkenny,Ireland,IRL
379.0741,70.6526,Killarney,Ireland,IRL
381.3712,65.72489999999999,Sligo,Ireland,IRL
365.8113,160.612,Bolama,Guinea Bissau,GNB
367.6271,159.3137,Bafata,Guinea Bissau,GNB
440.2438,177.757,Mbaiki,Central African Republic,CAF
435.5013,175.3934,Carnot,Central African Republic,CAF
436.65,172.3183,Bozoum,Central African Republic,CAF
442.867,170.8435,Kaga Bandoro,Central African Republic,CAF
423.1712,86.7471,Parma,Italy,ITA
427.3949,87.6142,Ravenna,Italy,ITA
426.0387,86.6582,Ferrara,Italy,ITA
425.4387,87.4362,Bologna,Italy,ITA
421.3818,95.4082,Olbia,Italy,ITA
420.4679,99.1693,Cagliari,Italy,ITA
423.349,89.1701,Pisa,Italy,ITA
423.1317,89.5465,Livorno,Italy,ITA
425.4608,90.0669,Siena,Italy,ITA
426.6279,89.7453,Arezzo,Italy,ITA
437.1317,99.8852,Catanzaro,Italy,ITA
433.0634,95.9282,Salerno,Italy,ITA
433.0191,94.9205,Benevento,Italy,ITA
437.738,94.9638,Bari,Italy,ITA
434.8196,94.1941,Foggia,Italy,ITA
440.5773,96.6396,Lecce,Italy,ITA
440.0882,96.0172,Brindisi,Italy,ITA
438.5321,96.3106,Taranto,Italy,ITA
434.7975,101.4411,Messina,Italy,ITA
427.8809,102.3193,Marsala,Italy,ITA
434.2194,103.9533,Siracusa,Italy,ITA
431.8379,91.9823,Pescara,Italy,ITA
429.9958,92.2158,L'Aquila,Italy,ITA
426.4612,92.7715,Civitavecchia,Italy,ITA
430.2402,89.4371,Ancona,Italy,ITA
427.7727,90.5263,Perugia,Italy,ITA
478.2077,120.7223,Al Aqabah,Jordan,JOR
479.6016,117.0363,Al Karak,Jordan,JOR
456.1012,175.1711,Zemio,Central African Republic,CAF
452.0628,173.8743,Yakossi,Central African Republic,CAF
421.7262,84.7687,Bergamo,Italy,ITA
430.9073,84.8799,Trieste,Italy,ITA
425.4831,82.9902,Bolzano,Italy,ITA
424.9495,83.9239,Trento,Italy,ITA
424.6606,85.3467,Verona,Italy,ITA
618.0096,175.9716,Langsa,Indonesia,IDN
632.8439,108.4498,Longxi,China,CHN
637.3803,107.3767,Pingliang,China,CHN
613.1937,96.3282,Anxi,China,CHN
631.4904,109.8091,Minxian,China,CHN
627.363,100.7848,Jinchang,China,CHN
625.6964,106.2325,Guide,China,CHN
641.6926,137.565,Qinzhou,China,CHN
637.5505,137.2384,Pingxiang,China,CHN
641.7965,131.8965,Yishan,China,CHN
642.7599,138.6099,Beihai,China,CHN
643.8915,135.0172,Hechi,China,CHN
642.8265,124.8272,Tongren,China,CHN
643.686,117.3356,Fengjie,China,CHN
658.5306,96.9411,Changping,China,CHN
661.433,125.672,Shaowu,China,CHN
660.3882,130.3848,Longyan,China,CHN
661.811,131.852,Zhangzhou,China,CHN
664.812,129.82909999999998,Putian,China,CHN
666.1458,126.1832,Fuan,China,CHN
658.8024,128.8585,Changting,China,CHN
662.9224,127.1615,Nanping,China,CHN
665.9458,127.0503,Ninde,China,CHN
656.6535,112.445,Jieshou,China,CHN
662.0555,117.5579,Tongling,China,CHN
663.6116,115.8241,Maanshan,China,CHN
657.6984,113.2232,Fuyang,China,CHN
649.1398,137.7874,Yangjiang,China,CHN
658.3652,132.3408,Meizhou,China,CHN
655.1642,133.6081,Heyuan,China,CHN
651.4964,133.6748,Qingyuan,China,CHN
650.2069,135.1198,Zhaoqing,China,CHN
650.0568,131.2715,Lianxian,China,CHN
651.6073,136.1646,Jiangmen,China,CHN
646.6945,137.6318,Maoming,China,CHN
641.0236,200.4452,Indramayu,Indonesia,IDN
637.8691,201.7211,Sukabumi,Indonesia,IDN
642.5717,203.52,Cilacap,Indonesia,IDN
647.0605,201.3474,Pati,Indonesia,IDN
644.0269,201.6544,Pakalongan,Indonesia,IDN
642.8042,201.6321,Tegal,Indonesia,IDN
645.8499,202.6101,Salatiga,Indonesia,IDN
645.1606,202.9659,Magelang,Indonesia,IDN
636.2011,199.9435,Serang,Indonesia,IDN
638.0299,200.182,Bekasi,Indonesia,IDN
642.4607,184.3336,Singkawang,Indonesia,IDN
634.3124,198.4755,Bandar Lampung,Indonesia,IDN
631.9369,194.0152,Perabumulih,Indonesia,IDN
656.2848,205.7347,Kuta,Indonesia,IDN
656.0853,204.4011,Singaraja,Indonesia,IDN
653.3182,201.9329,Sumenep,Indonesia,IDN
654.4741,204.5786,Banyuwangi,Indonesia,IDN
649.3176,201.6987,Tuban,Indonesia,IDN
651.763,203.5884,Probolinggo,Indonesia,IDN
651.2072,203.3216,Pasuruan,Indonesia,IDN
650.1623,202.9659,Mojokerto,Indonesia,IDN
648.1283,203.3327,Madiun,Indonesia,IDN
649.2065,203.6773,Kediri,Indonesia,IDN
649.5399,204.2998,Blitar,Indonesia,IDN
667.553,207.8313,Waingapu,Indonesia,IDN
671.9085,205.5208,Maumere,Indonesia,IDN
670.6561,206.062,Ende,Indonesia,IDN
666.6639,193.2452,Makale,Indonesia,IDN
667.5159,193.2521,Palopo,Indonesia,IDN
667.7316,196.4374,Watampone,Indonesia,IDN
666.2174,194.7767,Pinrang,Indonesia,IDN
664.692,194.2162,Majene,Indonesia,IDN
409.9666,85.3689,Saint-Etienne,France,FRA
412.9453,85.9247,Grenoble,France,FRA
222.5004,196.0968,Macara,Ecuador,ECU
224.6789,195.4077,Zamora,Ecuador,ECU
225.4792,188.4274,Latacunga,Ecuador,ECU
223.2784,191.2063,Milagro,Ecuador,ECU
223.4117,190.3615,Babahoyo,Ecuador,ECU
222.1891,187.8939,Chone,Ecuador,ECU
221.0998,189.3611,Jipijapa,Ecuador,ECU
226.9767,192.7061,Yaupi,Ecuador,ECU
226.5684,191.4952,Macas,Ecuador,ECU
226.4795,186.249,Cayambe,Ecuador,ECU
225.457,189.1833,Ambato,Ecuador,ECU
227.2576,188.5386,Tena,Ecuador,ECU
232.1916,170.7319,Yarumal,Colombia,COL
234.7935,171.9549,Puerto Berrio,Colombia,COL
229.6362,168.3538,Turbo,Colombia,COL
237.1277,174.0223,Tunja,Colombia,COL
236.1275,173.8668,Chiquinquira,Colombia,COL
237.9057,173.3998,Duitama,Colombia,COL
233.1707,167.8424,Ayapel,Colombia,COL
231.6902,165.8163,Lorica,Colombia,COL
237.3501,171.9996,Socorro,Colombia,COL
238.1504,160.7067,Riohacha,Colombia,COL
221.4104,137.1337,Cienfuegos,Cuba,CUB
216.1648,137.7133,Nueva Gerona,Cuba,CUB
223.6285,137.6101,Sancti Spiritus,Cuba,CUB
216.565,165.1971,Sixaola,Costa Rica,CRI
211.6441,164.1972,Puntarenas,Costa Rica,CRI
214.542,166.442,Ciudad Cortes,Costa Rica,CRI
212.5191,163.3962,Quesada,Costa Rica,CRI
210.3109,162.7221,Liberia,Costa Rica,CRI
209.8737,161.7514,La Cruz,Costa Rica,CRI
224.6444,183.5442,Valdez,Ecuador,ECU
224.9233,183.5369,San Lorenzo,Ecuador,ECU
223.1228,184.2926,Esmeraldas,Ecuador,ECU
201.1378,155.2509,Santa Ana,El Salvador,SLV
225.4403,137.2106,Moron,Cuba,CUB
228.4704,138.4649,Nuevitas,Cuba,CUB
228.7989,141.1367,Manzanillo,Cuba,CUB
229.8512,141.0571,Bayamo,Cuba,CUB
231.9068,139.7603,Banes,Cuba,CUB
229.1596,139.7665,Las Tunas,Cuba,CUB
246.1754,145.3457,San Pedro de Macoris,Dominican Republic,DOM
231.9901,176.2812,Armenia,Colombia,COL
231.9926,175.6674,Pereira,Colombia,COL
234.06,174.8228,Honda,Colombia,COL
234.3044,181.7585,San Vicente del Caguan,Colombia,COL
232.126,182.781,Florencia,Colombia,COL
227.1465,180.6692,Guapi,Colombia,COL
232.7701,179.8452,Neiva,Colombia,COL
232.0593,181.4473,Garzon,Colombia,COL
227.6133,184.515,Ipiales,Colombia,COL
228.946,177.7526,Buenaventura,Colombia,COL
230.8144,177.268,Tulua,Colombia,COL
226.5462,185.5599,Ibarra,Ecuador,ECU
233.2152,164.7525,El Carmen de Bolivar,Colombia,COL
227.3767,170.5293,Jurado,Colombia,COL
228.4479,173.7228,Nuqui,Colombia,COL
229.814,173.7111,Quibdo,Colombia,COL
235.7716,166.3532,El Banco,Colombia,COL
235.1715,161.8848,Cienaga,Colombia,COL
232.6596,165.7083,Sincelejo,Colombia,COL
232.2326,165.1627,Tolu,Colombia,COL
242.9261,170.5984,Arauca,Colombia,COL
240.7512,171.9996,Tame,Colombia,COL
238.706,169.9321,Pamplona,Colombia,COL
237.1722,168.0425,Ocana,Colombia,COL
241.6404,175.7027,Orocue,Colombia,COL
249.274,177.7934,Inirida,Colombia,COL
236.4164,178.1572,San Martin,Colombia,COL
250.1923,172.6116,Puerto Carreno,Colombia,COL
216.2495,135.6466,Artemisa,Cuba,CUB
218.8824,135.1395,Matanzas,Cuba,CUB
220.3756,135.8552,Colon,Cuba,CUB
222.2311,135.6563,Sagua la Grande,Cuba,CUB
264.4484,153.8819,Fort-de-France,France,FRA
441.6111,176.7346,Zongo,Congo (Kinshasa),COD
441.6221,178.2238,Libenge,Congo (Kinshasa),COD
447.0241,183.0034,Bongandanga,Congo (Kinshasa),COD
451.9515,188.9907,Ikela,Congo (Kinshasa),COD
445.6235,181.0626,Binga,Congo (Kinshasa),COD
444.2453,183.6184,Basankusu,Congo (Kinshasa),COD
446.6017,186.8491,Boende,Congo (Kinshasa),COD
446.9572,176.8235,Gbadolite,Congo (Kinshasa),COD
446.6238,178.9353,Businga,Congo (Kinshasa),COD
444.4231,177.0457,Bosobolo,Congo (Kinshasa),COD
436.9711,140.8811,Zouar,Chad,TCD
432.9406,156.4416,Bol,Chad,TCD
421.1673,183.8792,Calatrava,Equatorial Guinea,GNQ
425.3865,182.7293,Mongomo,Equatorial Guinea,GNQ
440.9847,156.9794,Ati,Chad,TCD
443.9859,156.7941,Oum Hadjer,Chad,TCD
441.7999,159.2764,Mongo,Chad,TCD
437.6874,167.131,Doba,Chad,TCD
433.5006,165.5749,Pala,Chad,TCD
434.4355,163.4952,Bongor,Chad,TCD
435.3532,165.6491,Kelo,Chad,TCD
440.447,91.5254,Dubrovnik,Croatia,HRV
436.8426,89.6148,Split,Croatia,HRV
434.1578,88.2816,Zadar,Croatia,HRV
469.1429,117.9136,Tanta,Egypt,EGY
471.9439,118.3584,Ismailia,Egypt,EGY
469.9878,117.3356,El Mansura,Egypt,EGY
470.9658,116.5132,Dumyat,Egypt,EGY
460.7622,116.6688,Matruh,Egypt,EGY
464.5857,117.8544,El Alamein,Egypt,EGY
463.4371,117.3727,El Daba,Egypt,EGY
456.1384,116.1874,Salum,Egypt,EGY
467.9648,117.3356,Damanhur,Egypt,EGY
468.4983,123.4489,Samalut,Egypt,EGY
468.7872,124.7161,Mallawi,Egypt,EGY
468.7205,123.0266,Beni Mazar,Egypt,EGY
469.3431,121.7151,Beni Suef,Egypt,EGY
467.7869,116.4243,Rashid,Egypt,EGY
462.3995,126.1905,Qasr Farafra,Egypt,EGY
464.4375,129.2287,El Qasr,Egypt,EGY
472.5885,130.1402,Isna,Egypt,EGY
472.9665,128.2283,Qena,Egypt,EGY
471.0992,127.8284,Girga,Egypt,EGY
470.6991,127.3392,Sohag,Egypt,EGY
479.1113,133.1289,Berenice,Egypt,EGY
475.6637,126.9317,Bur Safaga,Egypt,EGY
474.9556,123.5846,El Tur,Egypt,EGY
475.3686,117.1702,El Arish,Egypt,EGY
454.5378,184.6484,Yangambi,Congo (Kinshasa),COD
453.0928,180.2689,Aketi,Congo (Kinshasa),COD
466.9939,182.0251,Mongbwalu,Congo (Kinshasa),COD
460.8435,183.9516,Bafwasende,Congo (Kinshasa),COD
467.4535,182.8922,Bunia,Congo (Kinshasa),COD
462.4516,181.6028,Wamba,Congo (Kinshasa),COD
452.6705,183.6035,Basoko,Congo (Kinshasa),COD
481.7196,152.7705,Tessenei,Eritrea,ERI
484.452,151.7954,Agordat,Eritrea,ERI
487.9274,151.6596,Massawa,Eritrea,ERI
485.7043,151.5033,Keren,Eritrea,ERI
486.5187,153.2694,Mendefera,Eritrea,ERI
495.1799,161.5606,Ali Sabih,Djibouti,DJI
496.4538,159.7439,Obock,Djibouti,DJI
415.9687,73.6091,Bonn,Germany,DEU
417.1691,70.8304,Munster,Germany,DEU
415.3017,72.4977,Dusseldorf,Germany,DEU
422.4598,78.7666,Ulm,Germany,DEU
419.0586,76.3213,Mannheim,Germany,DEU
417.7247,79.6557,Freiburg,Germany,DEU
419.4587,73.913,Giessen,Germany,DEU
418.5696,75.0319,Wiesbaden,Germany,DEU
419.3031,67.318,Bremerhaven,Germany,DEU
418.1249,70.1412,Osnabruck,Germany,DEU
421.8299,69.9489,Hannover,Germany,DEU
422.282,71.8307,Gottingen,Germany,DEU
427.0614,73.2758,Gera,Germany,DEU
425.9722,73.1423,Jena,Germany,DEU
421.2,64.5763,Flensburg,Germany,DEU
423.9492,66.6067,Lubeck,Germany,DEU
422.7488,65.58420000000001,Kiel,Germany,DEU
417.1246,74.4315,Koblenz,Germany,DEU
415.7241,76.877,Saarbrucken,Germany,DEU
429.9291,75.7877,Pizen,Czech Republic,CZE
427.1726,77.3883,Regensburg,Germany,DEU
427.2021,79.9893,Rosenheim,Germany,DEU
426.7206,74.5059,Hof,Germany,DEU
422.3487,75.6543,Wurzburg,Germany,DEU
425.6831,77.944,Ingolstadt,Germany,DEU
431.0141,86.6175,Pula,Croatia,HRV
434.8716,76.5436,Jihlava,Czech Republic,CZE
439.4658,76.9214,Zlin,Czech Republic,CZE
437.1538,76.9882,Brno,Czech Republic,CZE
435.2643,75.1208,Pardubice,Czech Republic,CZE
432.0853,71.275,Cottbus,Germany,DEU
429.2844,69.8745,Potsdam,Germany,DEU
426.0611,70.4747,Magdeburg,Germany,DEU
427.8172,72.242,Leipzig,Germany,DEU
441.7556,85.1022,Osijek,Croatia,HRV
440.7996,75.5878,Ostrava,Czech Republic,CZE
462.8302,54.3641,Narva,Estonia,EST
578.0332,114.7793,Gar,China,CHN
598.4442,90.9154,Turpan,China,CHN
590.3709,101.5894,Quiemo,China,CHN
599.1146,81.8788,Koktokay,China,CHN
632.4704,184.3229,Tanjungpinang,Indonesia,IDN
640.759,176.9866,Telukbutun,Indonesia,IDN
645.7163,107.51,Hancheng,China,CHN
643.6491,109.6663,Weinan,China,CHN
650.1401,98.996,Shuozhou,China,CHN
650.807,100.9743,Xinzhou,China,CHN
651.0516,107.4434,Jincheng,China,CHN
648.9841,104.0208,Jiexiu,China,CHN
651.6635,105.924,Changzhi,China,CHN
653.6525,116.0687,Guangshui,China,CHN
649.4288,117.3802,Jingmen,China,CHN
648.095,119.0029,Zicheng,China,CHN
650.0957,120.3368,Shishou,China,CHN
653.4302,117.6247,Xiaogan,China,CHN
653.3858,120.2923,Puqi,China,CHN
646.5692,113.4282,Yunxian,China,CHN
648.8768,120.4886,Jinshi,China,CHN
651.4964,129.00650000000002,Chenzhou,China,CHN
644.0448,125.3596,Zhijiang,China,CHN
651.2072,124.4493,Xiangtan,China,CHN
633.152,121.0003,Zigong,China,CHN
629.3773,119.7143,Yaan,China,CHN
635.7919,116.1675,Langzhong,China,CHN
626.7911,117.5579,Rongzhag,China,CHN
624.7049,135.7194,Simao,China,CHN
631.9775,134.4041,Wenshan,China,CHN
631.0148,129.451,Zhanyi,China,CHN
630.1257,127.7838,Huize,China,CHN
662.3889,95.3058,Chengde,China,CHN
660.0325,101.1745,Cangzhou,China,CHN
656.9383,99.9474,Baoding,China,CHN
661.0552,101.0632,Huanghua,China,CHN
655.8755,100.7743,Dingzhou,China,CHN
656.698,103.2863,Nangong,China,CHN
657.3872,104.4423,Linqing,China,CHN
654.764,103.9986,Xiangtai,China,CHN
655.831,106.9988,Puyang,China,CHN
654.1416,106.4431,Hebi,China,CHN
653.2524,110.7334,Xuchang,China,CHN
655.0531,111.6003,Zhoukou,China,CHN
649.3844,113.7123,Dengzhou,China,CHN
675.4824,92.327,Tieling,China,CHN
667.9241,93.9941,Chaoyang,China,CHN
678.8747,94.6479,Huanren,China,CHN
673.5748,98.147,Zhuanghe,China,CHN
663.9227,106.7986,Yishui,China,CHN
658.2763,109.0216,Shanxian,China,CHN
661.6999,107.4211,Pingyi,China,CHN
666.8572,104.5757,Pingdu,China,CHN
661.7888,105.8872,Laiwu,China,CHN
662.589,103.2863,Buizhou,China,CHN
658.0318,105.3759,Liaocheng,China,CHN
665.7679,107.599,Rizhao,China,CHN
658.7654,103.1085,Dezhou,China,CHN
658.8988,124.1827,Linchuan,China,CHN
657.5873,123.6713,Fengcheng,China,CHN
655.8755,126.0499,Jian,China,CHN
662.4778,123.0711,Shangrao,China,CHN
